6087	-0.0048948	NA
6088	-0.00359211	NA
6090	-0.00350831	NA
6091	-0.0325113	NA
6092	-0.00815521	NA
6094	-0.00889895	NA
6095	-0.00284214	NA
6096	-0.00857818	NA
6097	-0.00290406	NA
6098	-0.00778591	NA
6099	-0.0110632	NA
6100	-0.00369869	NA
6101	-0.00969833	NA
6102	-0.00566983	NA
6104	-0.0297918	NA
6105	-0.00864936	NA
6106	-0.00837317	NA
6107	-0.012124	NA
6108	0.000570075	-3.73313112284713e-05
6109	-0.00656951	NA
6111	-0.00412946	NA
6112	-0.00777035	NA
6113	-0.00632986	NA
6114	-0.00804696	NA
6115	-0.00443628	NA
6118	-0.0306038	NA
6119	-0.0048781	NA
6122	-0.0222661	NA
6123	-0.0105043	NA
6124	-0.00717529	NA
6125	-0.0234879	NA
6126	-0.00493626	NA
6128	-0.00552813	NA
6131	-0.0177913	NA
6132	-0.0206775	NA
6133	-0.0196871	NA
6134	-0.00955824	NA
6136	-0.0234164	NA
6137	-0.012161	NA
6138	-0.0181465	NA
6140	-0.0232838	NA
6141	-0.00775371	NA
6142	-0.0234629	NA
6145	-0.0254074	-0.000506569474432329
6148	-0.0175387	NA
6149	-0.0190403	NA
6150	-0.019208	0.00026454792627017
6151	-0.00684337	0.000606831985426093
6169	-0.130027	NA
6172	-0.128438	NA
6173	-0.129228	NA
6174	-0.131628	NA
6177	-0.100111	0.000490232242636623
6180	0.0105635	-0.000254134825283046
6184	-0.0997449	0.000107075311365604
6188	0.000851343	NA
6189	-0.00162848	NA
6191	0.000221257	NA
6192	-0.00233965	NA
6193	-0.00405245	NA
6194	-0.0082593	NA
6195	-0.00311764	6.71733598964559e-05
6198	-0.00399712	NA
6201	-0.0105192	NA
6202	-0.00978237	NA
6203	-0.00838932	NA
6209	-0.126001	0.000549565415018432
6210	-0.122749	NA
6214	-0.1324	NA
6216	-0.12925	0.000148468226227026
6217	-0.131177	NA
6218	-0.124756	NA
6220	-0.0866989	NA
6235	-0.131651	NA
6237	-0.126441	NA
6242	-0.00567114	NA
6243	0.0146903	-0.000709927026262314
6244	-0.129063	4.49678517577636e-05
6258	-0.0161347	NA
6284	-0.00808687	NA
6390	0.0142463	NA
6413	-0.00599893	NA
6424	0.0160791	NA
6680	0.0128465	NA
6830	0.0120057	NA
6897	0.0069729	NA
6898	0.00297928	-0.000297462163314558
6903	0.0151231	NA
6904	0.0182367	NA
6907	-0.000180721	NA
6911	-0.00492651	-0.000890942597030484
6913	-0.127852	NA
6915	0.00991717	-0.000343656629177513
6917	-0.118582	NA
6918	-0.122086	NA
6919	0.0153938	NA
6922	0.00626345	NA
6923	0.00516241	NA
6929	0.0690155	-0.00032630181238718
6931	0.0489041	NA
6938	0.0283763	0.000775191239618974
6940	0.0105255	0.000320593654348918
6943	0.00433551	NA
6944	0.00286703	NA
6945	-0.00203489	-0.00024145161983086
6951	0.0145208	NA
6956	0.0112918	NA
6957	0.0108368	NA
6958	0.00864332	0.000249832377683443
6959	0.000984081	NA
6960	0.00225734	NA
6961	0.00229449	0.000118805524043786
6963	0.0655706	-0.000700305790794652
6966	0.00389666	NA
6967	0.000787383	NA
6970	0.00180037	NA
6971	0.000283867	NA
6973	0.000384771	NA
6974	-0.00932552	NA
6975	0.0181053	NA
6976	0.0189112	NA
6979	0.015576	-0.000119400593342428
6984	0.0164347	NA
6986	0.00297329	NA
6987	0.0134221	4.49226310391958e-05
6989	0.00323923	NA
6990	0.00908984	NA
6992	0.0137265	NA
6997	-0.00599981	NA
7000	0.00579148	-0.000229254835260512
7002	-0.00125428	0.000208514750589419
7003	0.0116095	9.06648449771381e-05
7008	0.00422239	0.000315019476877135
7013	0.00520347	3.90102825043923e-05
7014	0.00768414	NA
7025	0.0183047	0.000251323103521104
7026	0.00566019	NA
7028	0.00418256	3.0551214705955e-05
7031	0.0118525	-1.95734297408939e-05
7036	0.0049941	-0.000428227155626502
7062	0.00975057	8.60098156382949e-05
7063	0.00844075	0.000228738382105616
7071	0.00611536	-0.000661039664421441
7072	0.0262818	NA
7077	0.0211055	7.50040203481249e-05
7081	0.00484255	NA
7092	0.0005061	4.37562011657274e-05
7102	0.00890557	NA
7106	0.015927	-0.000224939897388464
7117	0.00384944	NA
7119	0.0125016	NA
7125	0.00837224	-0.000309197928412272
7126	-0.0126128	0.000316779220019143
7127	0.0153546	-0.000293145030074053
7130	0.0108002	NA
7133	0.00191585	NA
7143	0.0013728	-0.000336072099416099
7147	-0.00232464	NA
7158	0.0159742	NA
7162	-0.00413729	NA
7163	0.0106062	NA
7164	-0.00740486	0.00031155466048609
7165	-0.00642142	-0.000584688534755951
7169	-0.00428675	NA
7177	0.0167766	NA
7181	-0.00370018	NA
7186	0.0125064	-0.000447731401497422
7203	0.0155567	-0.000412208359369105
7207	0.0152188	-0.000722444711254925
7208	0.0086082	NA
7209	0.00778663	-0.000627383838832338
7217	0.00127739	-2.02111777804315e-05
7218	0.0182975	-9.52756328525372e-05
7223	0.0195732	NA
7231	0.00937451	NA
7244	0.00141752	NA
7250	0.00280222	NA
7255	0.0114241	-0.000832443781410574
7258	0.0101231	NA
7268	0.00566611	0.000221221281897341
7273	0.0133716	0.000390538762786271
7276	0.00894999	NA
7280	-0.0119365	NA
7282	0.0101499	0.000148247089415175
7287	0.000979396	0.000306345837096124
7296	0.0138708	-0.000298220286004339
7298	0.0136017	-5.05252305588949e-05
7305	-0.00374451	NA
7306	0.00399628	NA
7307	-0.000874597	NA
7316	-0.00243011	5.04392418802806e-05
7319	0.0179549	NA
7323	0.0346438	-0.000777095370040804
7327	0.000935058	NA
7328	0.000961602	NA
7333	0.00263208	0.000254318334051629
7337	0.00931195	NA
7343	0.00631537	NA
7346	0.00354788	-0.000462206598801424
7347	0.021434	-0.000575968175795055
7353	-0.0189701	0.000471944599263488
7354	-4.32598e-06	NA
7356	0.00442598	NA
7372	0.0165025	-0.000826817558851861
7373	0.0116336	-2.92770326293605e-05
7378	0.0147729	-0.000687028222787152
7383	0.00874394	NA
7384	-0.0048125	0.000155062017691134
7394	0.0183601	0.000219020200301868
7396	0.0222149	NA
7404	0.00374453	-8.01120231358825e-05
7411	0.0163659	-0.000162271428744175
7413	0.0175012	NA
7415	0.00735707	NA
7416	-0.000128409	NA
7417	0.0136189	NA
7418	0.0138779	NA
7419	0.00807223	NA
7424	0.016356	NA
7430	0.0124933	NA
7461	-0.00686611	NA
7477	0.014127	NA
7514	0.00913485	NA
7516	-0.0224455	NA
7520	0.0148835	NA
7521	0.0134671	NA
7525	0.00504003	NA
7717	0.00720274	NA
7947	0.00364986	NA
8077	0.00617643	NA
8132	0.00103901	NA
8171	0.00261672	NA
8214	0.000960259	-5.49428329675575e-06
8222	-0.00758702	NA
8227	-0.100964	NA
8230	-0.0112755	0.000120013943518385
8231	-0.00489114	-0.000122291897657814
8234	-0.0042673	NA
8235	0.0130257	NA
8236	0.0155007	NA
8237	-0.00967732	NA
8240	-0.00807949	-0.000681812394114959
8241	-0.000399281	NA
8242	-0.00332344	NA
8243	0.0175647	NA
8244	0.00697258	NA
8246	-0.000435217	NA
8247	-0.0148506	0.000298662039837871
8249	-0.00992074	0.000521195096612431
8256	-0.00281404	NA
8264	0.00189508	NA
8283	-0.00378017	NA
8285	0.0154702	NA
8306	-0.00419029	NA
8307	-0.00365864	NA
8311	0.0171782	7.96826929488186e-05
8312	0.00756285	0.000283860201617537
8326	-0.00439961	NA
8334	0.00104776	NA
8335	-0.030624	NA
8337	0.0178647	NA
8343	0.00425004	NA
8351	-0.0617926	0.000678043560303921
8354	0.0326594	-0.000308752158616922
8357	0.00164168	0.000274726319022555
8365	0.0153599	NA
8366	0.00850035	NA
8369	-0.0253979	NA
8376	-0.0951895	0.000723451335010714
8386	0.0177002	NA
8387	0.00618245	-0.000203348502628063
8419	0.0153985	NA
8420	0.0101689	NA
8422	-0.00855494	NA
8426	0.000148728	NA
8427	-0.00404284	NA
9027	0.000134265	NA
9057	-0.00736468	0.000406654139677164
9058	-0.0329033	0.000305517895270051
9069	0.081594	NA
9070	0.0806921	NA
9075	0.0763885	NA
9078	0.0826583	NA
9079	0.0720777	NA
9081	0.0764082	NA
9089	0.065916	NA
9091	0.0684885	NA
9095	0.0708196	NA
9099	0.0681214	NA
9102	0.057494	NA
9103	0.0586196	NA
9104	0.0578807	NA
9106	0.0559212	NA
9111	0.0635027	NA
9121	0.0335795	NA
9125	0.0398434	NA
9298	0.00281714	NA
9314	0.00416742	NA
9321	-0.137272	NA
9323	-0.128264	NA
9332	-0.121281	NA
9336	-0.0566243	NA
9339	-0.00846866	NA
9343	-0.0340773	NA
9363	-0.125739	NA
9369	-0.00930401	NA
9370	-0.00865114	NA
9371	-0.122691	0.000158042708268204
9380	-0.0300702	NA
9381	-0.0344813	NA
9382	-0.036353	NA
9383	-0.0326188	NA
9386	-0.11124	NA
9391	-0.00560326	NA
9394	-0.0274036	0.000181095403368826
9399	-0.00780577	-5.03782753758971e-05
9402	-0.0186096	NA
9404	-0.0160621	NA
9405	-0.0250387	NA
9407	-0.0211543	NA
9408	-0.00984134	NA
9409	-0.00127301	8.83131885874968e-05
9412	-0.00683798	NA
9413	-0.0116964	NA
9416	-0.0314063	-0.000169535032103099
9421	-0.00801093	NA
9427	-0.123839	0.000502471898347328
9436	-0.00301057	NA
9437	-0.0110795	NA
9450	-0.0103293	NA
9451	-0.0148766	NA
9452	-0.0114684	NA
9453	-0.0168759	NA
9454	-0.0134018	NA
9455	-0.0157685	NA
9470	-0.0108472	-0.00028200411167872
9471	-0.0265361	NA
9481	-0.00831384	0.000645812031544112
9503	0.00202719	NA
9506	0.0101828	3.02088178569437e-05
9507	0.0210515	0.000717461989913047
9508	0.00521465	NA
9509	0.016106	NA
9510	0.0212702	0.000172623894258864
9511	0.020765	NA
9512	0.0225165	1.49631469839684e-05
9513	0.0113724	NA
9514	0.027636	NA
9515	0.0247424	NA
9517	0.0122159	3.15817661324699e-05
9518	-0.0238443	2.4119184376509e-05
9519	0.00250291	NA
9520	0.006317	-0.000328220086385747
9521	-0.00363987	0.000168459038309385
9522	0.0296181	4.1987606286864e-05
9523	0.0141667	0.000392854709556888
9524	-0.0234409	0.000364198831715126
9525	-0.0385817	NA
9526	-0.000324152	0.000164989297821041
9527	0.00900139	-0.000178953117250983
9528	-0.0164818	0.000846203155613997
9529	0.00345653	0.00022458701551596
9530	0.0218195	NA
9531	0.000168233	NA
9532	0.0067379	NA
9533	0.00150998	NA
9534	-0.00020539	0.000142864821899842
9535	-0.0144593	0.00058363676916682
9536	-0.0167279	NA
9537	0.028016	0.000231954182949555
9539	0.00656788	0.000159379361996765
9540	-0.00231857	NA
9541	0.0265217	NA
9542	0.000292674	-0.000759278208094192
9543	0.00264269	NA
9544	0.0269728	-1.98089955656636e-05
9545	0.00597775	NA
9546	-0.0101461	0.000285894889491581
9547	-0.00103575	4.93773201707099e-05
9548	-0.000879864	7.8365189101223e-05
9549	-0.00308091	0.000100852241485675
9550	-0.0132057	NA
9551	0.0115066	NA
9552	0.00522983	NA
9553	-0.000535661	6.83444813233384e-05
9554	0.00638552	NA
9555	0.0049771	8.87746610040031e-05
9556	2.11445e-06	NA
9557	-0.0388575	-8.28865828066475e-05
9558	0.00761464	NA
9559	0.0153983	-0.000486845737808058
9560	0.0268951	-0.000602090814020928
9561	0.00972424	NA
9562	-0.0246305	0.000171670281681493
9564	-0.0285229	-9.20622406791797e-05
9565	-0.00747762	0.000284712610247817
9567	-0.0313846	-7.9188048155197e-05
9568	-0.0313298	-0.000325351465379768
9569	0.010616	NA
9571	-0.00069323	NA
9573	9.10268e-05	NA
9574	0.0112714	-2.96217910271342e-05
9576	0.00699002	-0.000101967507016163
9577	-0.0323965	-0.00015890849294733
9578	0.0118439	NA
9579	0.0171058	0.00010894916351347
9581	0.00543078	0.000545156543052623
9582	-0.0148017	-1.85412783208748e-05
9583	0.0019233	NA
9584	0.00593966	0.00010780309380939
9585	-0.000985964	NA
9586	-0.00854875	0.000482000948938508
9587	-0.000367168	0.000370360922620515
9588	-0.0333908	NA
9589	-0.00217601	2.36224540438816e-06
9590	-0.000877306	NA
9591	0.0035658	-0.000104283308814735
9593	-0.0291342	NA
9594	-0.0334697	0.000247274685954684
9595	0.00872367	0.000107894278151483
9596	0.013046	NA
9597	-0.00215841	-0.000173547969825555
9598	0.00565175	0.000105593160050294
9599	0.0144295	NA
9600	0.00686004	-6.78674341439214e-05
9601	-0.00127592	NA
9602	-0.0024976	0.00010171547513992
9606	-0.00164144	5.37328256615887e-05
9608	0.0343759	NA
9609	0.0489297	NA
9610	0.0501605	NA
9611	0.0488539	NA
9612	0.0436312	-0.000333973690380249
9615	0.0427346	NA
9616	0.0416924	NA
9617	0.04321	NA
9619	0.0770774	-0.000235989430822671
9622	0.0266894	NA
9625	0.0592936	-2.69081045636262e-05
9626	0.0566546	NA
9629	0.0560881	-3.00618863018868e-05
9630	0.0606689	NA
9631	0.0732314	NA
9632	0.0759878	8.43366315013242e-05
9634	0.0636204	-0.000184277257987887
9635	0.0679596	NA
9636	0.0750512	NA
9637	0.0702564	0.000148198325892122
9638	0.0699392	NA
9640	0.0726028	0.000402022578395956
9641	0.0704882	NA
9642	0.0710679	NA
9643	0.0751418	0.000192130254301517
9644	0.0153551	NA
9645	0.0162521	NA
9647	0.0228441	NA
9649	0.0229569	0.00013520419102072
9651	0.0221861	NA
9653	0.0251858	0.000496494833804483
9656	0.0189054	NA
9657	0.0243485	0.000230912685925169
9659	0.0197574	0.000351482963871968
9660	0.0208334	NA
9661	0.0258184	NA
9663	0.0195507	NA
9664	-0.00401675	NA
9665	-0.00307393	NA
9669	0.000650259	NA
9672	-0.00266207	NA
9678	0.00251179	NA
9686	0.0013511	NA
9697	0.0249376	-0.000166226386696777
9698	0.0244007	0.000106164253045126
9699	0.0238994	-0.000160870605345309
9701	0.0223178	NA
9703	0.0231203	NA
9705	0.0259563	NA
9706	0.0274159	NA
9707	0.0249784	NA
9708	0.0250681	NA
9709	0.0227556	NA
9710	0.0244785	NA
9711	0.0226268	NA
9713	0.0260084	-0.00042209171473676
9714	0.0226025	NA
9716	0.0242384	0.000285478728448751
9717	0.0229355	NA
9718	0.0259978	NA
9719	0.0231187	0.00028294500928362
9720	0.0246937	NA
9722	0.0254892	NA
9723	0.0294047	-7.00095077387535e-05
9725	0.0135719	NA
9726	0.0201309	0.000342154268188356
9729	0.0153692	NA
9730	0.0167307	NA
9731	0.0195049	NA
9732	0.0210585	NA
9733	0.0204584	NA
9735	0.0168132	NA
9736	0.0259423	-0.000277734469270276
9737	0.0673983	0.000119604873842239
9738	0.017932	NA
9739	0.0152505	-0.000331729253100817
9741	0.0184209	0.000299272341748295
9743	0.0215279	0.00031228913358342
9744	0.0217449	NA
9747	0.0159418	NA
9748	0.0168413	3.75939491876187e-05
9749	0.0236127	0.000335836794170358
9754	0.0188734	NA
9755	0.024212	NA
9756	0.0147866	NA
9757	0.0223852	NA
9758	0.0667794	0.000244487564866141
9759	0.0600686	-8.10442737622969e-05
9761	0.0144168	NA
9762	0.00218777	NA
9764	0.00742405	NA
9766	0.0710543	-0.000648570148816179
9768	0.0161107	NA
9769	0.0197916	0.000457040884001018
9770	0.018281	NA
9771	0.0185719	NA
9772	0.0158318	NA
9774	0.0159081	-0.000778863606768281
9775	0.0134412	-0.000436183234358465
9776	0.0166006	NA
9777	0.0180134	NA
9778	0.0165525	NA
9779	0.0174947	-0.000819325036470556
9780	0.0185977	NA
9781	0.0184938	-0.000107736101148658
9782	0.0202142	-4.26536228022498e-05
9783	-0.0237895	NA
9784	0.0184465	-0.000634694435951057
9785	0.0183965	NA
9786	0.0164774	NA
9787	0.0168332	NA
9788	0.0163577	NA
9789	0.0187233	NA
9790	0.0161671	NA
9791	0.0164699	NA
9792	0.0206072	NA
9793	0.0193308	NA
9794	0.0174575	NA
9795	0.0159584	NA
9796	0.016978	NA
9797	0.0182815	NA
9798	0.0172584	NA
9799	0.0161956	NA
9800	0.0173059	NA
9801	0.0193552	NA
9802	0.0190025	NA
9803	0.0183548	0.000164154254376518
9804	0.0177325	-8.49436361333379e-05
9805	0.0159749	NA
9806	0.0160165	NA
9807	0.0158313	NA
9808	0.0171364	NA
9810	0.0158133	NA
9811	0.0134116	NA
9812	0.0144555	NA
9813	0.0186855	-0.000278834123270203
9814	0.0168932	5.59870174202197e-05
9815	0.0186003	NA
9817	0.0175392	NA
9819	0.00142015	NA
9820	0.00359044	NA
9821	-0.00367987	NA
9822	-0.00454566	NA
9823	0.00298861	NA
9824	-0.000832518	NA
9825	-0.00237733	NA
9826	0.0133306	NA
9827	0.00680415	NA
9828	0.0109679	NA
9830	0.00450688	NA
9831	0.0152134	NA
9832	0.00780473	NA
9833	0.000681457	NA
9834	-0.00135468	NA
9835	0.0120511	NA
9836	-0.0202972	NA
9837	0.0102884	NA
9838	0.0115203	NA
9839	0.00665644	NA
9840	-0.0204397	NA
9841	-0.000690032	NA
9843	-0.00190993	NA
9845	-0.00512501	NA
9846	0.00110229	NA
9847	0.00378647	NA
9848	0.00530824	NA
9849	0.00999246	NA
9850	-0.0162535	NA
9851	0.00781267	NA
9852	-0.0015668	NA
9853	0.00183114	NA
9854	-0.0011351	NA
9855	0.00153126	NA
9866	-0.00413581	NA
9867	-0.00680705	NA
9868	-0.00994709	NA
9869	0.00467193	NA
9870	-0.0246446	NA
9871	0.00546001	NA
9873	0.0263494	NA
9874	0.00231341	NA
9875	0.000258441	NA
9876	-0.0297369	NA
9877	0.0104934	NA
9878	-0.0107813	NA
9879	0.00256471	NA
9880	-0.00654409	NA
9881	0.0110958	NA
9882	-0.00310833	NA
9883	-0.000104119	NA
9885	0.00153546	NA
9886	-0.025378	NA
9887	0.00558294	NA
9888	-0.00850589	NA
9890	0.0082145	NA
9891	0.00299632	NA
9892	0.0126417	NA
9894	-0.00597877	NA
9895	0.00353914	NA
9897	0.0123087	NA
9898	-0.00585645	NA
9899	-0.0357529	NA
9900	0.0280194	NA
9901	-0.00536847	NA
9902	-0.00783768	NA
9903	0.00175544	NA
9904	-0.00698146	NA
9905	0.00524676	NA
9906	0.00485709	NA
9910	0.000500202	0.00019808424947788
9915	0.016873	NA
9918	0.00936012	NA
9920	0.00405777	5.88242785730865e-05
9924	-0.00862211	NA
9925	-0.000329487	-0.00036867630271403
9927	0.00369121	NA
9928	0.0107619	NA
9933	0.031104	0.000109720650324027
9935	0.0168837	NA
9937	0.00379971	NA
9938	0.00227861	NA
9944	0.00440544	0.000261617612633027
9947	0.00575603	NA
10020	0.0148042	NA
